worker_id,status,current_dispatch_id,current_task_id,current_lat,current_lon,location_accuracy_m,battery_level,network_status,last_seen_at,last_location_at,status_updated_at,dataset_version,import_batch_id
W00700,AVAILABLE,,,36.643992,128.234074,7.4,65,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00701,AVAILABLE,,,36.630949,128.228033,13.2,72,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00702,AVAILABLE,,,36.630921,128.236096,19.3,79,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00703,AVAILABLE,,,36.628013,128.210522,12.6,86,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00704,AVAILABLE,,,36.647126,128.199835,8.7,93,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00705,OFF_DUTY,,,36.604893,128.229553,6.4,65,OFFLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00706,AVAILABLE,,,35.8278,128.852248,12.2,65,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00707,AVAILABLE,,,35.826401,128.861482,16.8,72,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00708,AVAILABLE,,,35.78268,128.864866,12.0,79,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00709,AVAILABLE,,,35.804924,128.836735,7.8,86,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00710,AVAILABLE,,,35.782049,128.861702,15.7,93,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00711,OFF_DUTY,,,35.811788,128.830887,6.1,65,OFFLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00712,AVAILABLE,,,36.341549,128.563344,7.7,65,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00713,AVAILABLE,,,36.331631,128.55835,13.2,72,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00714,AVAILABLE,,,36.364972,128.590491,8.0,79,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00715,AVAILABLE,,,36.339695,128.594506,9.0,86,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00716,AVAILABLE,,,36.328975,128.558228,8.2,93,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00717,AVAILABLE,,,36.372746,128.598406,9.9,65,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00718,OFF_DUTY,,,36.355447,128.587468,10.9,72,OFFLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00719,AVAILABLE,,,36.549659,128.976989,19.0,65,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00720,AVAILABLE,,,36.513272,128.965843,17.0,72,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00721,AVAILABLE,,,36.5287,128.970817,6.4,79,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00722,AVAILABLE,,,36.530322,128.952474,13.6,86,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00723,AVAILABLE,,,36.519608,128.959543,15.1,93,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00724,OFF_DUTY,,,36.513805,128.951517,19.8,65,OFFLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00725,AVAILABLE,,,36.552962,129.376474,14.9,65,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00726,AVAILABLE,,,36.568071,129.351298,7.1,72,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00727,AVAILABLE,,,36.5266,129.376406,20.0,79,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00728,AVAILABLE,,,36.562476,129.376443,11.9,86,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00729,AVAILABLE,,,36.542561,129.350736,17.3,93,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00730,OFF_DUTY,,,36.535747,129.363404,10.2,65,OFFLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00731,AVAILABLE,,,35.686522,128.778287,8.3,65,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00732,AVAILABLE,,,35.673014,128.775878,8.0,72,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00733,AVAILABLE,,,35.666708,128.765068,17.6,79,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00734,AVAILABLE,,,35.672485,128.783506,17.8,86,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00735,AVAILABLE,,,35.694143,128.773378,15.7,93,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00736,OFF_DUTY,,,35.668458,128.76537,9.7,65,OFFLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00737,AVAILABLE,,,35.712899,128.275428,18.3,65,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00738,AVAILABLE,,,35.720533,128.298395,14.0,72,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00739,AVAILABLE,,,35.725555,128.282741,12.8,79,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00740,AVAILABLE,,,35.7241,128.276565,9.8,86,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00741,AVAILABLE,,,35.739233,128.303813,7.5,93,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00742,AVAILABLE,,,35.717515,128.296044,8.5,65,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00743,OFF_DUTY,,,35.698318,128.280043,12.1,72,OFFLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00744,AVAILABLE,,,35.871458,128.288352,10.5,65,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00745,AVAILABLE,,,35.884466,128.269256,7.6,72,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00746,AVAILABLE,,,35.916479,128.274326,10.9,79,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00747,AVAILABLE,,,35.914494,128.25075,8.6,86,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00748,AVAILABLE,,,35.876949,128.284492,17.0,93,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00749,OFF_DUTY,,,35.872013,128.291534,8.2,65,OFFLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00750,AVAILABLE,,,36.007394,128.471701,14.4,65,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00751,AVAILABLE,,,35.995561,128.448399,6.7,72,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00752,AVAILABLE,,,36.030195,128.487111,9.9,79,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00753,AVAILABLE,,,36.023767,128.474182,13.5,86,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00754,AVAILABLE,,,36.034585,128.457178,17.9,93,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00755,OFF_DUTY,,,36.021063,128.481483,16.8,65,OFFLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00756,AVAILABLE,,,36.653332,128.522756,6.5,65,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00757,AVAILABLE,,,36.644197,128.52872,12.0,72,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00758,AVAILABLE,,,36.645352,128.51244,11.3,79,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00759,AVAILABLE,,,36.642815,128.529856,9.2,86,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00760,AVAILABLE,,,36.683644,128.513143,14.6,93,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00761,OFF_DUTY,,,36.666496,128.498686,13.8,65,OFFLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00762,AVAILABLE,,,36.858096,128.783118,14.8,65,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00763,AVAILABLE,,,36.870056,128.756649,16.4,72,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00764,AVAILABLE,,,36.878924,128.778709,19.6,79,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00765,AVAILABLE,,,36.879497,128.773472,6.5,86,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00766,AVAILABLE,,,36.870114,128.763664,7.7,93,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00767,OFF_DUTY,,,36.888867,128.789318,7.2,65,OFFLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00768,AVAILABLE,,,35.175352,128.12315,17.6,65,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00769,AVAILABLE,,,35.199732,128.096023,9.1,72,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00770,AVAILABLE,,,35.195263,128.132162,17.5,79,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00771,AVAILABLE,,,35.183293,128.135481,10.7,86,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00772,AVAILABLE,,,35.219289,128.125894,10.0,93,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00773,AVAILABLE,,,35.197964,128.107732,16.3,65,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00774,OFF_DUTY,,,35.180685,128.136686,9.4,72,OFFLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00775,AVAILABLE,,,34.851869,128.395493,14.2,65,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00776,AVAILABLE,,,34.83592,128.399384,19.6,72,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00777,AVAILABLE,,,34.85298,128.389737,18.6,79,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00778,AVAILABLE,,,34.843243,128.391632,9.4,86,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00779,AVAILABLE,,,34.874249,128.38623,10.1,93,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00780,OFF_DUTY,,,34.875129,128.399223,10.9,65,OFFLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00781,AVAILABLE,,,35.073467,128.047669,9.9,65,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00782,AVAILABLE,,,35.032522,128.034939,10.0,72,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00783,AVAILABLE,,,35.06411,128.030295,11.7,79,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00784,AVAILABLE,,,35.036581,128.039559,19.3,86,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00785,AVAILABLE,,,35.050705,128.044087,6.7,93,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00786,OFF_DUTY,,,35.036476,128.044985,8.7,65,OFFLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00787,AVAILABLE,,,35.287293,128.837549,19.7,65,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00788,AVAILABLE,,,35.276005,128.848669,7.9,72,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00789,AVAILABLE,,,35.249697,128.839182,17.4,79,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00790,AVAILABLE,,,35.276937,128.835127,19.1,86,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00791,AVAILABLE,,,35.268771,128.818234,19.8,93,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00792,OFF_DUTY,,,35.285096,128.823757,19.4,65,OFFLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00793,AVAILABLE,,,35.531321,128.813236,18.6,65,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00794,AVAILABLE,,,35.532431,128.806731,14.9,72,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00795,AVAILABLE,,,35.492469,128.820801,8.8,79,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00796,AVAILABLE,,,35.493598,128.807089,17.3,86,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00797,AVAILABLE,,,35.507383,128.777805,6.7,93,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00798,OFF_DUTY,,,35.505361,128.778017,13.8,65,OFFLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00799,AVAILABLE,,,34.884365,128.625034,9.9,65,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00800,AVAILABLE,,,34.861968,128.642088,15.1,72,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00801,AVAILABLE,,,34.880573,128.604987,11.7,79,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00802,AVAILABLE,,,34.852136,128.624431,9.0,86,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00803,AVAILABLE,,,34.858328,128.636015,14.7,93,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00804,OFF_DUTY,,,34.866766,128.640379,6.8,65,OFFLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00805,AVAILABLE,,,35.39805,129.055448,9.3,65,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00806,AVAILABLE,,,35.417985,129.074804,12.2,72,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00807,AVAILABLE,,,35.415491,129.068284,8.8,79,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00808,AVAILABLE,,,35.412144,129.052204,9.7,86,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00809,AVAILABLE,,,35.410468,129.059905,15.9,93,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00810,OFF_DUTY,,,35.416124,129.029738,7.4,65,OFFLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00811,AVAILABLE,,,35.308294,128.630471,7.5,65,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00812,AVAILABLE,,,35.31247,128.635279,19.1,72,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00813,AVAILABLE,,,35.277321,128.626258,13.7,79,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00814,AVAILABLE,,,35.267765,128.617188,7.7,86,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00815,AVAILABLE,,,35.308213,128.639373,17.9,93,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00816,OFF_DUTY,,,35.27242,128.647642,13.6,65,OFFLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00817,AVAILABLE,,,35.183046,128.646273,19.5,65,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00818,AVAILABLE,,,35.214933,128.675575,9.1,72,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00819,AVAILABLE,,,35.169471,128.663736,15.2,79,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00820,AVAILABLE,,,35.201825,128.647666,19.8,86,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00821,AVAILABLE,,,35.206957,128.660541,7.5,93,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00822,OFF_DUTY,,,35.190389,128.671313,6.4,65,OFFLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00823,AVAILABLE,,,35.137616,128.517987,14.8,65,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00824,AVAILABLE,,,35.131606,128.482951,14.6,72,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00825,AVAILABLE,,,35.122461,128.507472,8.9,79,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00826,AVAILABLE,,,35.114915,128.520416,9.2,86,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00827,AVAILABLE,,,35.106757,128.49207,11.9,93,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00828,OFF_DUTY,,,35.11409,128.497575,13.1,65,OFFLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00829,AVAILABLE,,,35.232541,128.512804,9.0,65,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00830,AVAILABLE,,,35.253687,128.528922,11.0,72,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00831,AVAILABLE,,,35.259924,128.513006,12.2,79,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00832,AVAILABLE,,,35.22983,128.518293,19.9,86,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00833,AVAILABLE,,,35.214458,128.509414,17.7,93,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00834,OFF_DUTY,,,35.240959,128.536406,16.8,65,OFFLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00835,AVAILABLE,,,35.117236,128.729611,14.3,65,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00836,AVAILABLE,,,35.119672,128.742111,10.4,72,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00837,AVAILABLE,,,35.14847,128.729888,11.3,79,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00838,AVAILABLE,,,35.141422,128.711526,13.3,86,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00839,AVAILABLE,,,35.143577,128.713706,18.8,93,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
