worker_capability_id,worker_id,task_type,skill_level,can_work_solo,is_primary_skill,valid_from,valid_until,is_active,dataset_version,import_batch_id
WC001269,W00634,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001270,W00635,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001271,W00635,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001272,W00636,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001273,W00636,CONTROL,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001274,W00637,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001275,W00637,CONTROL,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001276,W00638,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001277,W00639,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001278,W00639,DRONE,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001279,W00640,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001280,W00640,DRONE,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001281,W00640,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001282,W00641,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001283,W00641,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001284,W00642,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001285,W00642,CONTROL,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001286,W00643,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001287,W00643,CONTROL,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001288,W00644,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001289,W00645,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001290,W00645,DRONE,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001291,W00646,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001292,W00646,DRONE,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001293,W00646,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001294,W00647,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001295,W00647,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001296,W00648,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001297,W00648,CONTROL,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001298,W00649,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001299,W00649,CONTROL,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001300,W00650,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001301,W00651,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001302,W00651,DRONE,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001303,W00652,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001304,W00652,DRONE,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001305,W00652,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001306,W00653,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001307,W00653,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001308,W00654,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001309,W00654,CONTROL,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001310,W00655,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001311,W00655,CONTROL,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001312,W00656,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001313,W00657,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001314,W00657,CONTROL,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001315,W00658,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001316,W00659,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001317,W00659,DRONE,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001318,W00660,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001319,W00660,DRONE,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001320,W00660,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001321,W00661,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001322,W00661,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001323,W00662,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001324,W00662,CONTROL,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001325,W00663,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001326,W00663,CONTROL,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001327,W00664,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001328,W00665,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001329,W00665,DRONE,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001330,W00666,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001331,W00666,DRONE,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001332,W00666,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001333,W00667,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001334,W00667,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001335,W00668,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001336,W00668,CONTROL,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001337,W00669,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001338,W00669,CONTROL,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001339,W00670,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001340,W00671,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001341,W00671,CONTROL,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001342,W00672,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001343,W00673,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001344,W00673,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001345,W00674,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001346,W00675,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001347,W00675,DRONE,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001348,W00676,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001349,W00676,DRONE,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001350,W00676,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001351,W00677,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001352,W00677,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001353,W00678,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001354,W00678,CONTROL,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001355,W00679,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001356,W00679,CONTROL,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001357,W00680,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001358,W00681,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001359,W00681,DRONE,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001360,W00682,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001361,W00682,DRONE,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001362,W00682,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001363,W00683,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001364,W00683,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001365,W00684,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001366,W00684,CONTROL,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001367,W00685,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001368,W00685,CONTROL,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001369,W00686,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001370,W00687,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001371,W00687,DRONE,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001372,W00688,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001373,W00688,DRONE,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001374,W00688,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001375,W00689,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001376,W00689,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001377,W00690,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001378,W00690,CONTROL,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001379,W00691,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001380,W00691,CONTROL,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001381,W00692,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001382,W00693,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001383,W00693,CONTROL,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001384,W00694,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001385,W00694,DRONE,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001386,W00695,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001387,W00695,DRONE,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001388,W00695,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001389,W00696,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001390,W00696,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001391,W00697,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001392,W00697,CONTROL,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001393,W00698,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001394,W00698,CONTROL,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001395,W00699,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001396,W00700,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001397,W00700,DRONE,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001398,W00701,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001399,W00701,DRONE,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001400,W00701,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001401,W00702,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001402,W00702,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001403,W00703,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001404,W00703,CONTROL,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001405,W00704,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001406,W00704,CONTROL,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001407,W00705,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001408,W00706,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001409,W00706,DRONE,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001410,W00707,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001411,W00707,DRONE,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001412,W00707,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001413,W00708,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001414,W00708,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001415,W00709,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001416,W00709,CONTROL,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001417,W00710,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001418,W00710,CONTROL,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001419,W00711,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001420,W00712,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001421,W00712,DRONE,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001422,W00713,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001423,W00713,DRONE,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001424,W00713,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001425,W00714,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001426,W00714,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001427,W00715,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001428,W00715,CONTROL,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001429,W00716,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001430,W00716,CONTROL,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001431,W00717,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001432,W00718,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001433,W00718,CONTROL,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001434,W00719,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001435,W00719,DRONE,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001436,W00720,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001437,W00720,DRONE,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001438,W00720,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001439,W00721,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001440,W00721,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001441,W00722,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001442,W00722,CONTROL,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001443,W00723,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001444,W00723,CONTROL,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001445,W00724,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001446,W00725,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001447,W00725,DRONE,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001448,W00726,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001449,W00726,DRONE,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001450,W00726,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001451,W00727,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001452,W00727,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001453,W00728,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001454,W00728,CONTROL,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001455,W00729,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001456,W00729,CONTROL,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001457,W00730,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001458,W00731,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001459,W00731,DRONE,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001460,W00732,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001461,W00732,DRONE,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001462,W00732,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001463,W00733,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001464,W00733,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001465,W00734,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001466,W00734,CONTROL,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001467,W00735,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001468,W00735,CONTROL,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001469,W00736,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001470,W00737,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001471,W00737,DRONE,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001472,W00738,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001473,W00738,DRONE,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001474,W00738,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001475,W00739,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001476,W00739,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001477,W00740,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001478,W00740,CONTROL,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001479,W00741,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001480,W00741,CONTROL,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001481,W00742,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001482,W00743,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001483,W00743,CONTROL,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001484,W00744,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001485,W00744,DRONE,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001486,W00745,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001487,W00745,DRONE,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001488,W00745,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001489,W00746,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001490,W00746,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001491,W00747,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001492,W00747,CONTROL,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001493,W00748,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001494,W00748,CONTROL,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001495,W00749,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001496,W00750,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001497,W00750,DRONE,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001498,W00751,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001499,W00751,DRONE,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001500,W00751,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001501,W00752,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001502,W00752,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001503,W00753,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001504,W00753,CONTROL,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001505,W00754,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001506,W00754,CONTROL,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001507,W00755,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001508,W00756,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001509,W00756,DRONE,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001510,W00757,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001511,W00757,DRONE,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001512,W00757,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001513,W00758,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001514,W00758,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001515,W00759,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001516,W00759,CONTROL,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001517,W00760,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001518,W00760,CONTROL,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001519,W00761,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001520,W00762,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001521,W00762,DRONE,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001522,W00763,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
